t,x,y,yaw_rad
25.139000000000003,-0.001595918230942582,-1.2853821434257664e-07,0.00015358504918516758
25.217000000000002,-0.001601329730617205,-1.2915735121266038e-07,0.00017381951647488236
25.217000000000002,-0.001601329730617205,-1.2915735121266038e-07,0.00017381951647488236
25.298000000000002,-0.0016073374911322585,-1.2987355763893265e-07,0.00016013318745145
25.3,-0.0016074393636335252,-1.298844704789265e-07,0.00015994350371428823
25.379,-0.0016111147038070438,-1.3029102009852442e-07,0.00017002196134052738
25.387,-0.0016101413331774334,-1.3014461402669372e-07,0.00016894439183934296
25.459000000000003,-0.0016174245553890949,-1.311119631714564e-07,0.00015106474767989653
25.459000000000003,-0.0016174245553890949,-1.311119631714564e-07,0.00015106474767989653
25.538,-0.001628515632324887,-1.323150406822759e-07,0.00016749599719956265
25.540000000000003,-0.0016285758973284058,-1.3231864224198506e-07,0.00016782388070124554
25.618000000000002,-0.0016284501427361897,-1.3204129855695434e-07,0.0001609341666073405
25.619000000000003,-0.001628494340244373,-1.3204430776975174e-07,0.00016076573130741068
25.699,-0.001635243653305182,-1.3272960948854267e-07,0.00015146879212579734
25.701,-0.0016354009496178704,-1.3274958514024438e-07,0.00015123434275787773
25.778000000000002,-0.001639386048644992,-1.3323935325607402e-07,0.00014935300066687418
25.779,-0.001639407347228199,-1.3324234006511657e-07,0.00014913092617474533
25.859,-0.00164413107464217,-1.3409841919521613e-07,0.00011322437096872306
25.859,-0.00164413107464217,-1.3409841919521613e-07,0.00011322437096872306
25.938000000000002,-0.0016535183778567924,-1.3532752130261985e-07,0.00010260090726710303
25.939,-0.001653475962466747,-1.353213236461986e-07,0.00010242139877547629
26.019000000000002,-0.0016607687382097025,-1.363805622913144e-07,0.00014697905986826854
26.020000000000003,-0.001660668336353685,-1.3636906166713133e-07,0.00014662609863647091
26.098000000000003,-0.0016589664361604517,-1.3620863022621643e-07,0.00013224827173585751
26.101000000000003,-0.0016590615063534699,-1.3622161462189044e-07,0.0001325509896443755
26.182000000000002,-0.0016704434031635904,-1.3770276524522654e-07,0.00012733866752512313
26.182000000000002,-0.0016704434031635904,-1.3770276524522654e-07,0.00012733866752512313
26.258000000000003,-0.0016695515893079464,-1.3760121394763078e-07,0.00013946905981532254
26.26,-0.001669621459451963,-1.3761151125031452e-07,0.0001398444571494295
26.338,-0.0016644857009255865,-1.3685648880454357e-07,0.00011329445667707105
26.339000000000002,-0.0016648608163296588,-1.36911035525415e-07,0.000113457152604024
26.417,-0.0016735680643502984,-1.3834650460531911e-07,0.0001396312171588754
26.418000000000003,-0.001673063921152132,-1.382784349089391e-07,0.00013983967688790955
26.498,-0.0016908125833030934,-1.4053708463690398e-07,0.0001443546977952792
26.499000000000002,-0.0016911587949576543,-1.405828209585084e-07,0.00014433876497488285
26.579,-0.0016911114024600227,-1.4039921050725405e-07,0.00015666761886512504
26.580000000000002,-0.0016909333946041269,-1.4037329515628265e-07,0.0001566256760914264
26.658,-0.0016889820279043905,-1.3992173755834149e-07,0.00014136733718217442
26.66,-0.0016896252090468568,-1.4001230878476025e-07,0.00014137999208152507
26.738000000000003,-0.0016951581794643733,-1.4077443521791561e-07,0.0001445388172447437
26.739,-0.0016952300658641891,-1.407860164639944e-07,0.00014479432425851257
26.818,-0.001701451680806908,-1.4157625221612645e-07,0.00015786605449630287
26.819000000000003,-0.0017011482354494201,-1.4153262986405612e-07,0.0001575043827606315
26.900000000000002,-0.0017134471570886421,-1.437390736170063e-07,0.0001738909613262507
26.900000000000002,-0.0017134471570886421,-1.437390736170063e-07,0.0001738909613262507
26.978,-0.0017173455670952788,-1.4432260242985114e-07,0.00015188049834069517
26.979000000000003,-0.0017171646215912452,-1.442944146671561e-07,0.00015163046018829007
27.060000000000002,-0.0017195390390362774,-1.447064380153109e-07,0.00013507793090195008
27.060000000000002,-0.0017195390390362774,-1.447064380153109e-07,0.00013507793090195008
27.138,-0.0017189958285695744,-1.4475105210217433e-07,0.00015139602666991436
27.14,-0.0017190140466077604,-1.4475546663153508e-07,0.00015152024448061852
27.216,-0.0017224115677913357,-1.4557212277746954e-07,0.0001710830081460557
27.217000000000002,-0.0017225009681974802,-1.4558864133601812e-07,0.00017148515974385603
27.299000000000003,-0.00172346634270674,-1.4594122074836057e-07,0.00015422916811669296
27.306,-0.001723529044682347,-1.4595291034163716e-07,0.00015326891453382174
27.378,-0.001729246933457849,-1.468727805322118e-07,0.00016256642050027637
27.379,-0.0017292822555323236,-1.4687871197907703e-07,0.00016259293512321804
27.458000000000002,-0.0017426860870877591,-1.4885957495034994e-07,0.00013357722170104225
27.459000000000003,-0.001742864470507697,-1.4888465620817827e-07,0.00013347625419557474
27.538,-0.0017442465654571402,-1.4848570705961507e-07,0.00013853049133283335
27.538,-0.0017442465654571402,-1.4848570705961507e-07,0.00013853049133283335
27.618000000000002,-0.0017580620104089696,-1.505107829009186e-07,0.00014270397428006731
27.619000000000003,-0.0017587558025453551,-1.506174901916887e-07,0.0001422836389792792
27.698,-0.0017504815630940932,-1.4926997001067604e-07,0.0001458532718063843
27.700000000000003,-0.0017505367517478266,-1.492720339230258e-07,0.00014695091284000483
27.779000000000003,-0.0017589136569285439,-1.502977286365627e-07,0.0001716637328446069
27.781000000000002,-0.0017589983683927053,-1.5031193814389588e-07,0.00017070744630398593
27.858,-0.0017644902752576564,-1.5116596689851598e-07,0.00014971868555546664
27.859,-0.0017646002223683642,-1.5118237355285791e-07,0.00014972018686298938
27.939,-0.001765714137130343,-1.5138143749342787e-07,0.0001715337358563218
27.941000000000003,-0.0017656531748117905,-1.5137333757726502e-07,0.00017183315573277014
28.018,-0.0017774614043228796,-1.5336832599590737e-07,0.0001801822229370309
28.019000000000002,-0.0017781347727620542,-1.534758735838384e-07,0.00017991096964431463
28.099,-0.0017823370708057074,-1.5385006898750171e-07,0.00015891585718952328
28.101000000000003,-0.0017827311131211553,-1.5390763084223568e-07,0.00015866113155738049
28.178,-0.0017985672134400177,-1.5628197928389127e-07,0.00014125915237883646
28.179000000000002,-0.0017988048123810507,-1.5631884263179713e-07,0.00014119587782346343
28.26,-0.001801277820790662,-1.57632109392823e-07,0.00012994599218529856
28.26,-0.001801277820790662,-1.57632109392823e-07,0.00012994599218529856
28.338,-0.001811812855371278,-1.5973752139641548e-07,0.00011119027999617614
28.339000000000002,-0.0018119437373730046,-1.59757637757479e-07,0.00011129683254829104
28.416,-0.0018154930698736605,-1.6043840556097532e-07,9.387737394561668e-05
28.417,-0.0018151382987354075,-1.6038531770557657e-07,9.396687284191074e-05
28.499000000000002,-0.0018333697315273448,-1.6285898514961142e-07,9.167770036588863e-05
28.499000000000002,-0.0018333697315273448,-1.6285898514961142e-07,9.167770036588863e-05
28.579,-0.0018309495337025421,-1.6308600681612056e-07,0.00012439271237596472
28.579,-0.0018309495337025421,-1.6308600681612056e-07,0.00012439271237596472
28.658,-0.0018316245936224793,-1.6500511147510374e-07,0.00013307111665739058
28.659000000000002,-0.001831830206928752,-1.6503817427054078e-07,0.00013310213142636584
28.738000000000003,-0.0018430339265806007,-1.6732748230376002e-07,0.00014330784538829633
28.739,-0.001843001916510072,-1.6732742286595502e-07,0.00014341279771867832
28.816000000000003,-0.0018410758160647637,-1.678692385734246e-07,0.00015182089609133698
28.819000000000003,-0.0018413275530068148,-1.6790989959538492e-07,0.0001517052014206044
28.900000000000002,-0.0018444417330244418,-1.685095800799467e-07,0.0001583125625068682
28.900000000000002,-0.0018444417330244418,-1.685095800799467e-07,0.0001583125625068682
28.978,-0.0018516006568483718,-1.699494022681688e-07,0.00013040498082173002
28.979000000000003,-0.0018516044858571594,-1.699534823645184e-07,0.00013015566369301013
29.058000000000003,-0.0018622167108883546,-1.7195777548466668e-07,0.00011874693832814032
29.060000000000002,-0.0018626695415320804,-1.720257761085342e-07,0.00011825839688262008
29.14,-0.0018654049568125287,-1.7289373664286122e-07,0.00013038013307742347
29.14,-0.0018654049568125287,-1.7289373664286122e-07,0.00013038013307742347
29.218000000000004,-0.00187673746958327,-1.7487559617963735e-07,0.0001279469048682813
29.219,-0.0018769417679720824,-1.749095656785656e-07,0.00012771635132979853
29.299000000000003,-0.0018674768408050019,-1.7397847553329629e-07,0.0001582151906496243
29.3,-0.0018676076564253345,-1.739977204425746e-07,0.00015838598803119552
29.378,-0.00188400946379242,-1.771171331164691e-07,0.0001435508057516799
29.379,-0.001883962108555749,-1.7711828690081109e-07,0.0001433372924655174
29.456000000000003,-0.0018820904282509914,-1.7755586774099316e-07,0.00011932645359724603
29.457,-0.0018820978562545936,-1.7755935627614775e-07,0.00011941827238093339
29.538,-0.0018885307893710367,-1.7883645509643723e-07,0.0001358437234566523
29.539,-0.0018886311840500668,-1.788536908070056e-07,0.00013617735821469523
29.618000000000002,-0.0018895548456471498,-1.7950783120252245e-07,0.00013002711125142952
29.619000000000003,-0.0018895643308820577,-1.795134395508157e-07,0.00013043331957307558
29.698,-0.0018944132710097632,-1.8050177413568037e-07,0.00013987766179290873
29.699,-0.0018944887572950875,-1.8051449137458413e-07,0.00013968178817158616
29.778000000000002,-0.0019039535198746933,-1.822002695382028e-07,0.00011790979939174662
29.779000000000003,-0.0019036964919491575,-1.8216848626408222e-07,0.00011832549654799962
29.858,-0.0019073778518163297,-1.8273508912484454e-07,0.0001184972928998107
29.859,-0.0019076422709774193,-1.8277020762281792e-07,0.00011820281007812738
29.938000000000002,-0.001909029281789438,-1.829067265036497e-07,0.00012504772905952422
29.939000000000004,-0.0019093802795745983,-1.8295054921687488e-07,0.00012537502689768942
30.018,-0.0019067400556512146,-1.821032492899074e-07,0.00015801175008212098
30.019000000000002,-0.001906503208602594,-1.820666598242402e-07,0.00015824644864403936
30.097,-0.0019212349626422098,-1.8354488222580865e-07,0.00014519052351547046
30.101000000000003,-0.0019210726113317238,-1.8350900549761716e-07,0.00014494294282485498
30.178,-0.0019213611219388222,-1.8335892514859945e-07,0.00012576234618721926
30.179000000000002,-0.001921354554223834,-1.8335659826459056e-07,0.00012551692600659692
30.259,-0.0019289324978406948,-1.8409685369450442e-07,0.00014892027602630975
30.259,-0.0019289324978406948,-1.8409685369450442e-07,0.00014892027602630975
30.337000000000003,-0.0019329621396802273,-1.8478051659540657e-07,0.00014176928173714742
30.338,-0.001932978521633683,-1.847834928996632e-07,0.0001415812528757776
30.418000000000003,-0.0019380800530268052,-1.8536662772377863e-07,0.00015805640996591208
30.42,-0.0019382002317388986,-1.853845862206877e-07,0.0001578791683245484
30.498,-0.001941014827901373,-1.85881583441694e-07,0.0001304389177345655
30.500000000000004,-0.0019407148528322975,-1.8583888104935462e-07,0.00013002665656625112
30.577,-0.0019508958381071295,-1.874266872962686e-07,0.00011456017791600104
30.579,-0.001951022978076288,-1.8744861545508429e-07,0.00011378537875827988
30.661,-0.0019576314858463324,-1.8869887979264803e-07,0.00011734670342988807
30.661,-0.0019576314858463324,-1.8869887979264803e-07,0.00011734670342988807
30.738000000000003,-0.0019650410361726255,-1.9000157068761667e-07,0.0001534183587956761
30.739,-0.0019651252049385846,-1.9001529044100825e-07,0.00015331911332161496
30.818,-0.001967797846194097,-1.9083291651988575e-07,0.00011643404488204112
30.819000000000003,-0.001967893943028081,-1.9085612249486684e-07,0.00011677617250427375
30.899,-0.0019674562106859516,-1.9100167936143526e-07,0.00013490514072511672
30.899,-0.0019674562106859516,-1.9100167936143526e-07,0.00013490514072511672
30.978,-0.0019731495418936797,-1.9121246424985838e-07,0.000173537939984314
30.979000000000003,-0.001973079672868915,-1.912001872698825e-07,0.00017335363138482052
31.058000000000003,-0.001982244828423243,-1.9218646421056007e-07,0.00017196339237646185
31.059,-0.0019823004458563087,-1.921947841869564e-07,0.00017181689567857816
31.138,-0.0019888927134198656,-1.9309308214678562e-07,0.00012595924117242419
31.145000000000003,-0.0019898711825874706,-1.9323501729886163e-07,0.0001233334301731226
31.218000000000004,-0.001988461810513565,-1.932424695057845e-07,0.0001406087128068556
31.219,-0.0019880464294753527,-1.9318159724708534e-07,0.0001409921856967422
31.298000000000002,-0.001986077130906369,-1.922968474723728e-07,9.386137822664509e-05
31.3,-0.001985445388479711,-1.9220771413503298e-07,9.457244044686064e-05
31.378000000000004,-0.0020056225966587605,-1.94753400950973e-07,0.00012330333781696012
31.380000000000003,-0.001995929028340909,-1.9330716620732486e-07,0.00013537640749383684
31.459000000000003,-0.0019999928936328204,-1.929830304083507e-07,0.00013796648152597513
31.46,-0.0020000369379517295,-1.9298524851814848e-07,0.00013825461208005763
31.540000000000003,-0.0020095628247884818,-1.9318276598179505e-07,0.00013699886399631822
31.542,-0.002008643670329259,-1.9303145319831824e-07,0.00013798902888861875
31.619000000000003,-0.0020111529784054803,-1.9287207016375656e-07,0.00015428322926869242
31.621000000000002,-0.002010603537089763,-1.927810316196009e-07,0.00015478705912697066
31.697000000000003,-0.0020168273546176414,-1.9295252855231186e-07,0.00014625468074314085
31.697000000000003,-0.0020168273546176414,-1.9295252855231186e-07,0.00014625468074314085
31.78,-0.0020202938314248927,-1.9299947363613092e-07,0.00015658953544450682
31.78,-0.0020202938314248927,-1.9299947363613092e-07,0.00015658953544450682
31.860000000000003,-0.0020292559718636106,-1.9430639326115605e-07,0.00016674663439486537
31.860000000000003,-0.0020292559718636106,-1.9430639326115605e-07,0.00016674663439486537
31.939000000000004,-0.002028891758548578,-1.9465161552825675e-07,0.00017743088995914036
31.94,-0.00202876696137938,-1.9463442446233083e-07,0.00017789750299490592
32.019000000000005,-0.0020391072464143053,-1.9690409821548363e-07,0.00023289511784341244
32.02,-0.00203938545864483,-1.9695461929581837e-07,0.00023352057101577728
32.099000000000004,-0.0020434716019802953,-1.9876480839025392e-07,0.00022544881124630933
32.1,-0.0020434802662804914,-1.987741214540452e-07,0.00022537163810021354
32.179,-0.0020462547531194873,-1.9955234227635676e-07,0.00020928808326692305
32.181000000000004,-0.002046549505309256,-1.9960745353712196e-07,0.00020865846767570417
32.259,-0.00205236038553336,-2.0050443704566884e-07,0.0001783496700293874
32.261,-0.0020522494766944785,-2.0048484734485603e-07,0.0001780748293787049
32.34,-0.002053905576586496,-2.0089901918270807e-07,0.00016854522369769143
32.341,-0.002053997366045784,-2.009181990888862e-07,0.00016844015947015123
32.419000000000004,-0.002062752008195593,-2.025044389295697e-07,0.0001872947993564189
32.421,-0.0020628330314266634,-2.0251750875710296e-07,0.000187870894726494
32.499,-0.002068054619310109,-2.0343511170961855e-07,0.00017961207356176345
32.501000000000005,-0.002067968536571327,-2.034198238755013e-07,0.00017919331748128542
32.580000000000005,-0.0020696813243014545,-2.0381495001450576e-07,0.00017860622068033294
32.581,-0.0020695530488439124,-2.0379231064203543e-07,0.00017868715062441254
32.659,-0.0020775317506393142,-2.0529146502913632e-07,0.00019285705667604347
32.660000000000004,-0.002077576634547161,-2.0529987993733392e-07,0.00019278760884855473
32.737,-0.0020816402422682593,-2.0613737902730166e-07,0.00020253328960473382
32.737,-0.0020816402422682593,-2.0613737902730166e-07,0.00020253328960473382
32.819,-0.0020883144304101055,-2.0745322369234563e-07,0.00020209009234006814
32.82,-0.0020882604277419345,-2.0744369857103534e-07,0.00020218543893824048
32.9,-0.0020870329091476694,-2.072074348157807e-07,0.0001963628904744219
32.902,-0.0020866821673162653,-2.071378473529163e-07,0.00019485157517262763
32.979,-0.002103108468461546,-2.1060733332604767e-07,0.00019463893563065326
32.979,-0.002103108468461546,-2.1060733332604767e-07,0.00019463893563065326
33.058,-0.0021037233340635867,-2.1093843250272873e-07,0.00018596059830722211
33.059000000000005,-0.00210377379308475,-2.1094734949199256e-07,0.00018569710997207167
33.139,-0.0021084936902732746,-2.115295721543626e-07,0.00016319361050065595
33.141000000000005,-0.00210856512624788,-2.1153965581010265e-07,0.00016311947280556183
33.224000000000004,-0.002116683297136755,-2.129309826570622e-07,0.00014495113473378396
33.224000000000004,-0.002116683297136755,-2.129309826570622e-07,0.00014495113473378396
33.299,-0.002123521492610669,-2.140126473573376e-07,0.00016806893454468508
33.300000000000004,-0.0021237801682381843,-2.140543847402806e-07,0.00016835277074278565
33.38,-0.0021241040043551923,-2.141171885689364e-07,0.0001781509964025041
33.381,-0.0021243126695054296,-2.1415600157549693e-07,0.00017849889696996968
33.459,-0.002126501538131278,-2.148368934543454e-07,0.00016885049802439767
33.46,-0.0021262722966109123,-2.1479208961396864e-07,0.00016908660717707136
33.54,-0.0021478808393884585,-2.1906563479583712e-07,0.00019627124157706177
33.541000000000004,-0.0021478306630132032,-2.1906354816002026e-07,0.00019604033434994506
33.619,-0.002166144413007717,-2.2240798454000276e-07,0.0002088569287757025
33.620000000000005,-0.002163375763310278,-2.2228697382177706e-07,0.00019088589543159173
33.699000000000005,-0.0021708158183631745,-2.2370270567680398e-07,0.00020162494219011506
33.7,-0.002171292185732058,-2.237950439296914e-07,0.00020147555459182342
33.779,-0.002159716493994535,-2.210310068217679e-07,0.00022371375171781338
33.781,-0.0021590634863593913,-2.2090660076324904e-07,0.00022355576475696637
33.859,-0.0021724514666670892,-2.227447383496859e-07,0.00020483407842419865
33.86,-0.0021721627185971306,-2.2268244746518564e-07,0.00020482583800873755
33.939,-0.0021902839809142837,-2.2540437973872295e-07,0.00020980649226221004
33.940000000000005,-0.0021906461461313137,-2.2547092781467705e-07,0.0002099158355179931
34.021,-0.002230869561858552,-2.327962808221638e-07,0.00020248999285410463
34.021,-0.002230869561858552,-2.327962808221638e-07,0.00020248999285410463
34.099000000000004,-0.0021854492558154993,-2.2302901105627813e-07,0.00019360706511495351
34.101,-0.002186335640908359,-2.2318834918640505e-07,0.00019389220999777024
34.179,-0.002186571940723265,-2.217999447656169e-07,0.00020058079282181396
34.18,-0.00218653514799587,-2.2178376893004639e-07,0.000200780660198685
34.259,-0.0022152314640388696,-2.2601337253506822e-07,0.00020891775452014372
34.267,-0.0022110944047423176,-2.2515962477369667e-07,0.00020680125487348988
34.339,-0.002238402693572476,-2.3005402628334792e-07,0.00019791652684464367
34.34,-0.0022392886442582295,-2.3022074545148382e-07,0.0001978729158844672
34.419000000000004,-0.0022104212425146175,-2.2297721883530723e-07,0.0001956514557654998
34.421,-0.002213633480688977,-2.236286511999485e-07,0.00019250126508918441
34.499,-0.0022138741164647703,-2.2351883120888174e-07,0.00018233073539652978
34.5,-0.002214023565151244,-2.2354808500491443e-07,0.00018229107101230824
34.579,-0.002223010466865253,-2.2514035267348995e-07,0.00017168306003956246
34.581,-0.002222795356005855,-2.2509470422352112e-07,0.00017162685045235548
34.659,-0.002225386549936484,-2.2582021452300944e-07,0.00017064572073222095
34.660000000000004,-0.0022252467851248126,-2.257946877606048e-07,0.0001706686052260764
34.739000000000004,-0.002235306263485759,-2.2788649773088364e-07,0.00017397113733652603
34.74,-0.002234950099295663,-2.2781902869653606e-07,0.00017455493675067046
34.824000000000005,-0.0022429972838766505,-2.2932391437910114e-07,0.00019196148898981136
34.824000000000005,-0.0022429972838766505,-2.2932391437910114e-07,0.00019196148898981136
34.900000000000006,-0.002245739667249714,-2.2983487960389926e-07,0.00019365641769120145
34.902,-0.002245902889685927,-2.2985359504600628e-07,0.00019449898764500873
34.979,-0.0022518425380862574,-2.3072570117705217e-07,0.00018520836414559483
34.981,-0.00225198693469772,-2.3075374096850783e-07,0.00018507646095278218
35.062000000000005,-0.002256458271801123,-2.3163587641643475e-07,0.000183293101694737
35.062000000000005,-0.002256458271801123,-2.3163587641643475e-07,0.000183293101694737
35.14,-0.002270888213415162,-2.343186300782814e-07,0.00020001576535655374
35.145,-0.002269721146161891,-2.3410517059082033e-07,0.00020063463279074156
35.225,-0.0022759653697509855,-2.3569432282466548e-07,0.00019029278909599157
35.225,-0.0022759653697509855,-2.3569432282466548e-07,0.00019029278909599157
35.299,-0.0022749756382495078,-2.3551374238965844e-07,0.0001927824585692406
35.301,-0.0022752371046419807,-2.355639196527632e-07,0.00019257310844178477
35.379000000000005,-0.0022823242410293814,-2.3699799217257676e-07,0.00018119956322593112
35.381,-0.002282336876879496,-2.3700881966819793e-07,0.00017999634096188544
35.459,-0.0022904314113137867,-2.3854421141765283e-07,0.00015867804373792538
35.461000000000006,-0.0022910982559805762,-2.386730041593907e-07,0.00015813609666670558
35.539,-0.0022946423838684704,-2.3943761954666286e-07,0.00016355624705566285
35.54,-0.002294377856351948,-2.393915962792267e-07,0.00016342800534330237
35.619,-0.002298653378833189,-2.405940636289635e-07,0.00014245923441125186
35.622,-0.0022985779914154302,-2.405821647186756e-07,0.00014348919031714757
35.699000000000005,-0.0022991377528272716,-2.411531096448169e-07,0.00016245571485784538
35.7,-0.0023097356570773954,-2.4324452617884106e-07,0.0001623163123838367
35.782000000000004,-0.0023183002388027884,-2.4523913144247605e-07,0.0001894011216752034
35.782000000000004,-0.0023183002388027884,-2.4523913144247605e-07,0.0001894011216752034
35.859,-0.0023173199633952247,-2.4562823647966964e-07,0.0002100312266635207
35.86,-0.0023173208585614917,-2.4562917320977075e-07,0.000210267777161377
35.939,-0.00232552065997298,-2.4680312801054766e-07,0.0002171613998465105
35.939,-0.00232552065997298,-2.4680312801054766e-07,0.0002171613998465105
36.019000000000005,-0.002329150886436725,-2.473045119320996e-07,0.00019504953515614432
36.02,-0.0023292434040789707,-2.4732327106266607e-07,0.00019476212983748908
36.1,-0.0023285964336385314,-2.4750271355412425e-07,0.0001905240183668333
36.102000000000004,-0.0023298280044345295,-2.4773630237798453e-07,0.0001915703953487835
36.179,-0.0023368836045760603,-2.4885557817170265e-07,0.00018893061957747648
36.18,-0.0023370231719167683,-2.4888257303741043e-07,0.0001890836008615615
36.259,-0.0023450710652786586,-2.5039144318661417e-07,0.0001961754905153157
36.260000000000005,-0.002345327332111409,-2.504400576085435e-07,0.00019614995286199033
36.341,-0.0023436195024989347,-2.5007280343152207e-07,0.00020218015337247763
36.341,-0.0023436195024989347,-2.5007280343152207e-07,0.00020218015337247763
36.419000000000004,-0.0023528168193197863,-2.5200380266226743e-07,0.00021370151245125868
36.419000000000004,-0.0023528168193197863,-2.5200380266226743e-07,0.00021370151245125868
36.499,-0.0023550640533105995,-2.5261738428289496e-07,0.0002147353272992092
36.501000000000005,-0.002355208932469432,-2.5264932907389206e-07,0.000214642315880198
36.580000000000005,-0.002358084602388579,-2.533231010529057e-07,0.00020996681736651368
36.580000000000005,-0.002358084602388579,-2.533231010529057e-07,0.00020996681736651368
36.659,-0.0023657198200724384,-2.548985382164344e-07,0.00020751791427686683
36.661,-0.002365695238856617,-2.5489332722888633e-07,0.00020696859022351077
36.739000000000004,-0.0023724442432967365,-2.5605413521716234e-07,0.00017552605504134178
36.741,-0.002372531373132621,-2.560694004575584e-07,0.00017587102079641426
36.819,-0.0023764256928192635,-2.5676809019480116e-07,0.00018404340590016943
36.821000000000005,-0.0023762892034619614,-2.5674293153208963e-07,0.00018418421959820463
36.899,-0.0023705376632494903,-2.557316007106887e-07,0.00018379544729851816
36.900000000000006,-0.0023703845191405436,-2.557026881672158e-07,0.00018372760158902324
36.979,-0.002377523904332624,-2.571876537658562e-07,0.00018626504247309938
36.982,-0.0023771736687766476,-2.5711863511595456e-07,0.00018617332174342138
37.059000000000005,-0.0023864879220476644,-2.588799853657235e-07,0.00022065006621385663
37.06,-0.00238637954818521,-2.5885749993982817e-07,0.00022060404830481772
37.143,-0.002390823320048931,-2.594264812094272e-07,0.00023840704034316929
37.143,-0.002390823320048931,-2.594264812094272e-07,0.00023840704034316929
37.22,-0.002371444216132508,-2.5508356107477054e-07,0.00023555107220563087
37.22,-0.002371444216132508,-2.5508356107477054e-07,0.00023555107220563087
37.299,-0.002389853158550897,-2.591036429752074e-07,0.00022959277914846865
37.300000000000004,-0.002390199308824843,-2.591816241915424e-07,0.0002296126922747277
37.379000000000005,-0.002401095917271865,-2.6203050033155494e-07,0.00023766674932668153
37.38,-0.002401179590041183,-2.6205246156426977e-07,0.0002378319503706372
37.46,-0.002409074079993038,-2.6418667426515873e-07,0.0002165152019326655
37.462,-0.0024086382025668074,-2.6408950713262184e-07,0.0002166944911952129
37.539,-0.0024119578628749314,-2.6459198244010647e-07,0.00018787939548614574
37.54,-0.0024119739379547256,-2.6459359154544747e-07,0.0001880728843404178
37.620000000000005,-0.002421824776508326,-2.66486631530575e-07,0.00019355600973947062
37.624,-0.002421449572589759,-2.663987372963478e-07,0.00019447340578082617
37.699000000000005,-0.002422435434932462,-2.663475767107447e-07,0.00022982480545463702
37.7,-0.002422826293362885,-2.664128981521076e-07,0.0002321893273160569
37.779,-0.0024249490645718405,-2.6665705226070666e-07,0.00024639271273452223
37.78,-0.0024249936437054434,-2.6666406873138174e-07,0.00024628585060826325
37.859,-0.0024337552624805925,-2.683182337828826e-07,0.00022332945818037686
37.863,-0.002433575424328549,-2.6827309462676135e-07,0.00022415606194226
37.939,-0.0024419510217626845,-2.7001995407974045e-07,0.00018670337217985278
37.940000000000005,-0.002441869179386571,-2.7000162951327554e-07,0.00018656535769689953
38.019000000000005,-0.0024415332729036264,-2.6984879047584644e-07,0.00020928537537256986
38.02,-0.0024417294869068535,-2.698886011274493e-07,0.0002108766981945287
38.1,-0.002441141592583709,-2.696520239923325e-07,0.00023688064298488243
38.101,-0.0024411355435613093,-2.696486131533336e-07,0.00023717508093445971
38.177,-0.0024349190467191297,-2.6754772501843376e-07,0.00023886512770099344
38.182,-0.002437101929294464,-2.6801843077643133e-07,0.00023878667592525105
38.259,-0.0024515137978019996,-2.711225693173874e-07,0.00023232794079541819
38.260000000000005,-0.0024513823671053277,-2.710928306232536e-07,0.00023212134162609033
38.339000000000006,-0.0024565867436439227,-2.726245494469447e-07,0.00022915407063450743
38.342000000000006,-0.0024574419055167747,-2.728231526047524e-07,0.00022896214341017185
38.419000000000004,-0.0024649431022206276,-2.747469593520017e-07,0.00021084169298957178
38.42,-0.002465028277479083,-2.7476626108735833e-07,0.00021012916035845208
